#FamilyID	pvalue	Significant at 0.05
OG0008537	0.192	n
OG0008538	0.115	n
OG0008539	0.115	n
OG0008554	0.021	y
OG0008556	0.015	y
OG0008562	0.008	y
OG0008564	0	y
OG0008580	0	y
OG0008617	0.616	n
OG0008618	0.479	n
OG0008619	0.479	n
OG0008620	0.616	n
OG0008622	0.616	n
OG0008623	0.052	n
OG0008624	0.616	n
OG0008627	0.42	n
OG0008628	0.42	n
OG0008629	0.054	n
OG0008630	0.42	n
OG0008631	0.616	n
OG0008632	0.616	n
OG0008633	0.616	n
OG0008636	0.616	n
OG0008638	0.616	n
OG0008640	0.616	n
OG0008642	0.42	n
OG0008644	0.616	n
OG0008646	0.616	n
OG0008649	0.479	n
OG0008651	0.479	n
OG0008652	0.479	n
OG0008653	0.479	n
OG0008654	0.479	n
OG0008655	0.479	n
OG0008656	0.479	n
OG0008657	0.479	n
OG0008658	0.616	n
OG0008662	0.616	n
OG0008664	0.616	n
OG0008666	0.616	n
OG0008667	0.616	n
OG0008668	0.616	n
OG0008669	0.616	n
OG0008670	0.616	n
OG0008672	0.616	n
OG0008673	0.616	n
OG0008675	0.42	n
OG0008677	0.616	n
OG0008680	0.616	n
OG0008682	0.616	n
OG0008685	0.616	n
OG0008686	0.616	n
OG0008687	0.616	n
OG0008688	0.616	n
OG0008689	0.616	n
OG0008690	0.616	n
OG0008695	0.616	n
OG0008696	0.616	n
OG0008698	0.616	n
OG0008699	0.616	n
OG0008700	0.616	n
OG0008701	0.616	n
OG0008702	0.616	n
OG0008704	0.616	n
OG0008707	0.616	n
OG0008708	0.616	n
OG0008710	0.616	n
OG0008712	0.616	n
OG0008713	0.479	n
OG0008715	0.455	n
OG0008716	0.479	n
OG0008718	0.616	n
OG0008719	0.616	n
OG0008720	0.616	n
OG0008721	0.616	n
OG0008722	0.616	n
OG0008723	0.616	n
OG0008725	0.616	n
OG0008728	0.616	n
OG0008730	0.616	n
OG0008731	0.616	n
OG0008733	0.616	n
OG0008734	0.616	n
OG0008735	0.616	n
OG0008738	0.616	n
OG0008739	0.616	n
OG0008740	0.616	n
OG0008741	0.616	n
OG0008742	0.616	n
OG0008747	0.616	n
OG0008752	0.616	n
OG0008756	0.616	n
OG0008757	0.616	n
OG0008758	0.616	n
OG0008759	0.616	n
OG0008760	0.616	n
OG0008761	0.616	n
OG0008766	0.616	n
OG0008769	0.479	n
OG0008770	0.479	n
OG0008771	0.616	n
OG0008772	0.616	n
OG0008773	0.479	n
OG0008774	0.616	n
OG0008780	0.616	n
OG0008782	0.616	n
OG0008785	0.616	n
OG0008787	0.479	n
OG0008788	0.616	n
OG0008789	0.616	n
OG0008791	0.616	n
OG0008792	0.479	n
OG0008793	0.616	n
OG0008796	0.616	n
OG0008798	0.616	n
OG0008799	0.616	n
OG0008803	0.616	n
OG0008804	0.616	n
OG0008805	0.616	n
OG0008806	0.616	n
OG0008808	0.616	n
OG0008811	0.616	n
OG0008812	0.616	n
OG0008815	0.616	n
OG0008816	0.616	n
OG0008818	0.616	n
OG0008823	0.616	n
OG0008824	0.616	n
OG0008828	0.616	n
OG0008829	0.616	n
OG0008830	0.479	n
OG0008831	0.479	n
OG0008832	0.479	n
OG0008835	0.616	n
OG0008836	0.616	n
OG0008839	0.616	n
OG0008840	0.616	n
OG0008841	0.616	n
OG0008847	0.616	n
OG0008848	0.616	n
OG0008849	0.616	n
OG0008850	0.616	n
OG0008851	0.616	n
OG0008857	0.616	n
OG0008860	0.616	n
OG0008862	0.616	n
OG0008867	0.616	n
OG0008868	0.616	n
OG0008870	0.616	n
OG0008875	0.616	n
OG0008882	0.616	n
OG0008887	0.616	n
OG0008888	0.455	n
OG0008889	0.616	n
OG0008891	0.616	n
OG0008896	0.616	n
OG0008899	0.054	n
OG0008903	0.616	n
OG0008912	0.616	n
OG0008915	0.055	n
OG0008916	0.616	n
OG0008917	0.616	n
OG0008918	0.616	n
OG0008919	0.616	n
OG0008920	0.616	n
OG0008921	0.616	n
OG0008922	0.054	n
OG0008926	0.616	n
OG0008928	0.616	n
OG0008933	0.616	n
OG0008937	0.616	n
OG0008939	0.616	n
OG0008940	0.616	n
OG0008942	0.616	n
OG0008943	0.616	n
OG0008948	0.616	n
OG0008952	0.616	n
OG0008955	0	y
OG0008956	0.616	n
OG0008958	0.455	n
OG0008961	0.616	n
OG0008962	0.616	n
OG0008963	0.479	n
OG0008964	0.479	n
OG0008965	0.479	n
OG0008966	0.027	y
OG0008967	0.479	n
OG0008968	0.479	n
OG0008969	0.455	n
OG0008970	0.616	n
OG0008971	0.479	n
OG0008972	0.479	n
OG0008973	0.479	n
OG0008974	0.479	n
OG0008975	0.479	n
OG0008976	0.479	n
OG0008977	0.479	n
OG0008978	0.027	y
OG0008979	0.479	n
OG0008980	0.479	n
OG0008981	0.479	n
OG0008982	0.479	n
OG0008983	0.479	n
OG0008984	0.616	n
OG0008985	0.479	n
OG0008986	0.616	n
OG0008987	0.076	n
OG0008988	0.479	n
OG0008989	0.479	n
OG0008990	0.479	n
OG0008991	0.479	n
OG0008992	0.479	n
OG0008993	0.479	n
OG0008995	0.479	n
OG0008996	0.616	n
OG0008997	0.479	n
OG0009000	0.479	n
OG0009002	0.616	n
OG0009003	0.003	y
OG0009004	0.616	n
OG0009005	0.479	n
OG0009006	0.479	n
OG0009007	0.479	n
OG0009008	0.479	n
OG0009009	0.479	n
OG0009010	0.479	n
OG0009011	0.479	n
OG0009012	0.455	n
OG0009013	0.455	n
OG0009014	0.616	n
OG0009015	0.616	n
OG0009016	0.616	n
OG0009017	0.616	n
OG0009018	0.616	n
OG0009022	0.616	n
OG0009024	0.616	n
OG0009027	0.479	n
OG0009030	0.479	n
OG0009031	0.616	n
OG0009032	0.616	n
OG0009036	0.616	n
OG0009040	0.616	n
OG0009042	0.616	n
OG0009043	0.616	n
OG0009045	0.616	n
OG0009048	0.616	n
OG0009050	0.616	n
OG0009059	0.616	n
OG0009061	0.616	n
OG0009062	0.616	n
OG0009063	0.616	n
OG0009065	0.455	n
OG0009068	0.616	n
OG0009069	0.616	n
OG0009072	0.616	n
OG0009073	0.616	n
OG0009075	0.455	n
OG0009078	0.455	n
OG0009079	0.053	n
OG0009084	0.479	n
OG0009085	0.616	n
OG0009086	0.42	n
OG0009088	0.616	n
OG0009092	0.616	n
OG0009093	0.616	n
OG0009095	0.479	n
OG0009096	0.479	n
OG0009097	0.479	n
OG0009100	0.616	n
OG0009102	0.616	n
OG0009104	0.616	n
OG0009105	0.616	n
OG0009109	0.616	n
OG0009110	0.616	n
OG0009111	0.616	n
OG0009113	0.455	n
OG0009120	0.616	n
OG0009123	0.616	n
OG0009127	0.616	n
OG0009128	0.616	n
OG0009130	0.616	n
OG0009132	0.616	n
OG0009133	0.616	n
OG0009134	0.616	n
OG0009138	0.616	n
OG0009142	0.616	n
OG0009148	0.455	n
OG0009149	0.455	n
OG0009150	0.455	n
OG0009151	0.455	n
OG0009153	0.455	n
OG0009154	0.455	n
OG0009155	0.455	n
OG0009156	0.455	n
OG0009157	0.455	n
OG0009158	0.455	n
OG0009159	0.455	n
OG0009160	0.455	n
OG0009163	0.479	n
OG0009164	0.616	n
OG0009165	0.616	n
OG0009167	0.479	n
OG0009169	0.616	n
OG0009176	0.616	n
OG0009185	0.616	n
OG0009190	0.616	n
OG0009196	0.616	n
OG0009200	0.616	n
OG0009202	0.616	n
OG0009208	0.616	n
OG0009209	0.616	n
OG0009210	0.616	n
OG0009212	0.616	n
OG0009217	0.616	n
OG0009218	0.616	n
OG0009219	0.616	n
OG0009220	0.052	n
OG0009221	0.616	n
OG0009225	0.42	n
OG0009226	0.053	n
OG0009229	0.616	n
OG0009230	0.616	n
OG0009232	0.616	n
OG0009233	0.616	n
OG0009234	0.616	n
OG0009239	0.616	n
OG0009240	0.616	n
OG0009243	0.616	n
OG0009244	0.616	n
OG0009245	0.455	n
OG0009248	0.616	n
OG0009251	0.455	n
OG0009252	0.455	n
OG0009253	0.455	n
OG0009254	0.455	n
OG0009255	0.455	n
OG0009256	0.455	n
OG0009257	0.455	n
OG0009258	0.455	n
OG0009259	0.455	n
OG0009260	0.455	n
OG0009263	0.616	n
OG0009266	0.027	y
OG0009267	0.479	n
OG0009268	0.479	n
OG0009269	0	y
OG0009273	0.616	n
OG0009274	0.616	n
OG0009275	0.42	n
OG0009278	0.616	n
OG0009279	0.616	n
OG0009282	0.616	n
OG0009285	0.616	n
OG0009288	0.616	n
OG0009289	0.616	n
OG0009290	0.076	n
OG0009291	0.455	n
OG0009292	0.455	n
OG0009293	0.455	n
OG0009294	0.455	n
OG0009295	0.616	n
OG0009296	0.616	n
OG0009297	0.616	n
OG0009299	0.076	n
OG0009305	0.616	n
OG0009306	0.616	n
OG0009308	0.616	n
OG0009309	0.616	n
OG0009311	0.479	n
OG0009313	0.616	n
OG0009316	0.455	n
OG0009319	0.616	n
OG0009322	0.616	n
OG0009323	0.616	n
OG0009325	0.616	n
OG0009329	0.616	n
OG0009333	0.455	n
OG0009334	0.455	n
OG0009336	0.616	n
OG0009338	0.616	n
OG0009342	0.479	n
OG0009344	0.616	n
OG0009345	0.063	n
OG0009347	0.616	n
OG0009350	0.616	n
OG0009356	0.42	n
OG0009357	0.479	n
OG0009361	0.616	n
OG0009363	0.616	n
OG0009364	0.479	n
OG0009365	0.616	n
OG0009366	0.616	n
OG0009367	0.616	n
OG0009369	0.616	n
OG0009370	0.616	n
OG0009371	0.616	n
OG0009372	0.479	n
OG0009373	0.479	n
OG0009374	0.479	n
OG0009375	0.479	n
OG0009376	0.479	n
OG0009377	0.616	n
OG0009379	0.479	n
OG0009385	0.616	n
OG0009386	0.616	n
OG0009387	0.003	y
OG0009388	0.616	n
OG0009389	0.616	n
OG0009391	0.616	n
OG0009392	0.616	n
OG0009404	0.616	n
OG0009405	0.616	n
OG0009407	0.616	n
OG0009409	0.616	n
OG0009410	0.616	n
OG0009411	0.616	n
OG0009415	0.616	n
OG0009416	0.616	n
OG0009418	0.616	n
OG0009419	0.616	n
OG0009420	0.616	n
OG0009422	0.616	n
OG0009423	0.616	n
OG0009432	0.616	n
OG0009435	0.479	n
OG0009436	0.616	n
OG0009438	0.479	n
OG0009440	0.616	n
OG0009444	0.616	n
OG0009445	0.616	n
OG0009446	0.616	n
OG0009447	0.616	n
OG0009448	0.616	n
OG0009449	0.616	n
OG0009450	0.42	n
OG0009451	0.616	n
OG0009452	0.455	n
OG0009453	0.616	n
OG0009454	0.616	n
OG0009457	0.616	n
OG0009458	0.616	n
OG0009459	0.42	n
OG0009461	0.616	n
OG0009462	0.616	n
OG0009463	0.455	n
OG0009465	0.616	n
OG0009466	0.616	n
OG0009467	0.616	n
OG0009468	0.616	n
OG0009472	0.616	n
OG0009474	0.616	n
OG0009475	0.616	n
OG0009479	0.616	n
OG0009480	0.616	n
OG0009481	0.616	n
OG0009483	0.616	n
OG0009484	0.455	n
OG0009485	0.616	n
OG0009486	0.616	n
OG0009488	0.616	n
OG0009489	0.616	n
OG0009491	0.054	n
OG0009493	0.455	n
OG0009494	0.616	n
OG0009499	0.616	n
OG0009500	0.616	n
OG0009503	0.616	n
OG0009504	0.616	n
OG0009505	0.616	n
OG0009506	0.616	n
OG0009507	0.616	n
OG0009508	0.616	n
OG0009509	0.616	n
OG0009511	0.616	n
OG0009512	0.616	n
OG0009514	0.42	n
OG0009519	0.479	n
OG0009520	0.616	n
OG0009521	0.616	n
OG0009522	0.616	n
OG0009523	0.42	n
OG0009528	0.616	n
OG0009529	0.616	n
OG0009530	0.616	n
OG0009531	0.455	n
OG0009533	0.455	n
OG0009534	0.616	n
OG0009535	0.616	n
OG0009536	0.616	n
OG0009538	0.42	n
OG0009539	0.616	n
OG0009540	0.42	n
OG0009541	0.616	n
OG0009542	0.616	n
OG0009543	0.616	n
OG0009544	0.616	n
OG0009545	0.616	n
OG0009547	0.616	n
OG0009548	0.616	n
OG0009549	0.616	n
OG0009551	0.616	n
OG0009552	0.616	n
OG0009553	0.616	n
OG0009556	0.616	n
OG0009557	0.479	n
OG0009558	0.616	n
OG0009559	0.616	n
OG0009560	0.616	n
OG0009561	0.616	n
OG0009563	0.055	n
OG0009564	0.616	n
OG0009565	0.616	n
OG0009567	0.616	n
OG0009569	0.616	n
OG0009574	0.616	n
OG0009575	0.616	n
OG0009576	0.616	n
OG0009578	0.616	n
OG0009579	0.616	n
OG0009580	0.479	n
OG0009581	0.455	n
OG0009582	0.479	n
OG0009583	0.479	n
OG0009584	0.616	n
OG0009585	0.455	n
OG0009588	0.455	n
OG0009589	0.455	n
OG0009590	0.455	n
OG0009591	0.616	n
OG0009592	0.455	n
OG0009593	0.455	n
OG0009594	0.616	n
OG0009595	0.479	n
OG0009596	0.479	n
OG0009597	0.616	n
OG0009599	0.616	n
OG0009600	0.616	n
OG0009601	0.455	n
OG0009604	0.616	n
OG0009606	0.616	n
OG0009607	0.455	n
OG0009608	0.479	n
OG0009609	0.616	n
OG0009610	0.616	n
OG0009611	0.455	n
OG0009612	0.616	n
OG0009613	0.616	n
OG0009614	0.616	n
OG0009615	0.616	n
OG0009616	0.616	n
OG0009617	0.616	n
OG0009618	0.616	n
OG0009619	0.479	n
OG0009620	0.455	n
OG0009621	0.055	n
OG0009622	0.455	n
OG0009623	0.616	n
OG0009624	0.616	n
OG0009625	0.479	n
OG0009626	0.479	n
OG0009627	0.479	n
OG0009628	0.455	n
OG0009629	0.479	n
OG0009630	0.479	n
OG0009631	0.616	n
OG0009632	0.479	n
OG0009634	0.616	n
OG0009635	0.616	n
OG0009637	0.616	n
OG0009642	0.479	n
OG0009643	0.455	n
OG0009646	0.616	n
OG0009648	0.616	n
OG0009649	0.616	n
OG0009652	0.616	n
OG0009654	0.616	n
OG0009655	0.616	n
OG0009657	0.479	n
OG0009658	0.479	n
OG0009659	0.455	n
OG0009660	0.455	n
OG0009661	0.616	n
OG0009662	0.616	n
OG0009663	0.616	n
OG0009664	0.616	n
OG0009665	0.616	n
OG0009670	0.616	n
OG0009674	0.616	n
OG0009675	0.616	n
OG0009676	0.616	n
OG0009677	0.455	n
OG0009678	0.455	n
OG0009679	0.616	n
OG0009681	0.616	n
OG0009682	0.616	n
OG0009683	0.616	n
OG0009687	0.616	n
OG0009689	0.616	n
OG0009692	0.616	n
OG0009694	0.616	n
OG0009695	0.616	n
OG0009696	0.616	n
OG0009699	0.616	n
OG0009700	0.616	n
OG0009702	0.616	n
OG0009708	0.616	n
OG0009709	0.616	n
OG0009712	0.616	n
OG0009716	0.616	n
OG0009717	0.455	n
OG0009718	0.455	n
OG0009719	0.616	n
OG0009721	0.616	n
OG0009723	0.616	n
OG0009724	0.616	n
OG0009725	0.479	n
OG0009726	0.616	n
OG0009727	0.616	n
OG0009728	0.616	n
OG0009729	0.616	n
OG0009731	0.616	n
OG0009733	0.616	n
OG0009734	0.616	n
OG0009735	0.616	n
OG0009738	0.479	n
OG0009739	0.479	n
OG0009740	0.479	n
OG0009741	0.479	n
OG0009742	0.616	n
OG0009743	0.616	n
OG0009744	0.616	n
OG0009745	0.616	n
OG0009746	0.616	n
OG0009748	0.616	n
OG0009750	0.616	n
OG0009751	0.479	n
OG0009752	0.479	n
OG0009753	0.054	n
OG0009755	0.616	n
OG0009756	0.616	n
OG0009758	0.616	n
OG0009759	0.479	n
OG0009760	0.616	n
OG0009766	0.479	n
OG0009772	0.616	n
OG0009773	0.616	n
OG0009774	0.616	n
OG0009775	0.616	n
OG0009777	0.479	n
OG0009778	0.616	n
OG0009779	0.616	n
OG0009781	0.616	n
OG0009782	0.479	n
OG0009784	0.479	n
OG0009787	0.455	n
OG0009788	0.616	n
OG0009789	0.616	n
OG0009791	0.616	n
OG0009796	0.616	n
OG0009802	0.616	n
OG0009803	0.616	n
OG0009804	0.479	n
OG0009805	0.616	n
OG0009806	0.616	n
OG0009809	0.616	n
OG0009810	0.616	n
OG0009811	0.616	n
OG0009812	0.455	n
OG0009821	0.616	n
OG0009822	0.616	n
OG0009823	0.054	n
OG0009824	0.616	n
OG0009825	0.479	n
OG0009826	0.479	n
OG0009827	0.479	n
OG0009828	0.479	n
OG0009829	0.479	n
OG0009832	0.479	n
OG0009833	0.479	n
OG0009834	0.479	n
OG0009835	0.479	n
OG0009836	0.479	n
OG0009837	0.479	n
OG0009838	0.479	n
OG0009839	0.479	n
OG0009840	0.479	n
OG0009841	0.479	n
OG0009845	0.616	n
OG0009846	0.616	n
OG0009847	0.479	n
OG0009848	0.616	n
OG0009849	0.616	n
OG0009850	0.616	n
OG0009851	0.616	n
OG0009852	0.616	n
OG0009853	0.616	n
OG0009854	0.616	n
OG0009859	0.616	n
OG0009864	0.616	n
OG0009866	0.616	n
OG0009867	0.616	n
OG0009871	0.616	n
OG0009875	0.616	n
OG0009877	0.616	n
OG0009878	0.616	n
OG0009881	0.616	n
OG0009882	0.616	n
OG0009883	0.616	n
OG0009884	0.616	n
OG0009887	0.616	n
OG0009888	0.42	n
OG0009890	0.616	n
OG0009891	0.616	n
OG0009895	0.616	n
OG0009897	0.616	n
OG0009899	0.455	n
OG0009906	0.616	n
OG0009907	0.616	n
OG0009908	0.616	n
OG0009912	0.616	n
OG0009914	0.616	n
OG0009915	0.616	n
OG0009916	0.616	n
OG0009920	0.455	n
OG0009921	0.455	n
OG0009926	0.455	n
OG0009927	0.455	n
OG0009928	0.455	n
OG0009930	0.455	n
OG0009931	0.455	n
OG0009932	0.455	n
OG0009933	0.455	n
OG0009934	0.455	n
OG0009935	0.616	n
OG0009936	0.455	n
OG0009937	0.455	n
OG0009938	0.42	n
OG0009939	0.616	n
OG0009942	0.616	n
OG0009944	0.616	n
OG0009945	0.616	n
OG0009946	0.616	n
OG0009951	0.616	n
OG0009952	0.616	n
OG0009954	0.616	n
OG0009958	0.455	n
OG0009959	0.616	n
OG0009962	0.616	n
OG0009964	0.616	n
OG0009965	0.616	n
OG0009966	0.616	n
OG0009968	0.616	n
OG0009970	0.003	y
OG0009972	0.616	n
OG0009973	0.616	n
OG0009974	0.616	n
OG0009975	0.616	n
OG0009976	0.616	n
OG0009977	0.616	n
OG0009978	0.616	n
OG0009979	0.616	n
OG0009980	0.616	n
OG0009981	0.616	n
OG0009982	0.616	n
OG0009983	0.616	n
OG0009984	0.616	n
OG0009985	0.616	n
OG0009986	0.479	n
OG0009987	0.479	n
OG0009988	0.479	n
OG0009989	0.479	n
OG0009990	0.479	n
OG0009991	0.479	n
OG0009992	0.616	n
OG0009993	0.479	n
OG0009995	0.616	n
OG0009996	0.616	n
OG0009999	0.616	n
OG0010000	0.616	n
OG0010002	0.616	n
OG0010003	0.42	n
OG0010004	0.616	n
OG0010005	0.616	n
OG0010006	0.616	n
OG0010007	0.616	n
OG0010008	0.616	n
OG0010009	0.616	n
OG0010010	0.616	n
OG0010012	0.616	n
OG0010015	0.616	n
OG0010016	0.616	n
OG0010017	0.616	n
OG0010018	0.616	n
OG0010019	0.616	n
OG0010020	0.616	n
OG0010022	0.616	n
OG0010023	0.616	n
OG0010024	0.616	n
OG0010025	0.616	n
OG0010027	0.616	n
OG0010029	0.616	n
OG0010030	0.42	n
OG0010031	0.076	n
OG0010032	0.616	n
OG0010038	0.616	n
OG0010044	0.616	n
OG0010045	0.455	n
OG0010046	0.002	y
OG0010048	0.616	n
OG0010049	0.616	n
OG0010052	0.616	n
OG0010056	0.616	n
OG0010057	0.479	n
OG0010059	0.616	n
OG0010061	0.616	n
OG0010062	0.616	n
OG0010064	0.616	n
OG0010065	0.455	n
OG0010066	0.053	n
OG0010067	0.455	n
OG0010068	0.455	n
OG0010069	0.616	n
OG0010070	0.616	n
OG0010071	0.616	n
OG0010074	0.616	n
OG0010077	0.616	n
OG0010080	0.616	n
OG0010084	0.616	n
OG0010085	0.616	n
OG0010089	0.479	n
OG0010093	0.479	n
OG0010094	0.479	n
OG0010096	0.616	n
OG0010098	0.616	n
OG0010110	0.616	n
OG0010111	0.616	n
OG0010112	0.616	n
OG0010115	0.616	n
OG0010116	0.616	n
OG0010117	0.616	n
OG0010119	0.616	n
OG0010122	0.616	n
OG0010123	0.616	n
OG0010125	0.616	n
OG0010126	0.479	n
OG0010133	0.616	n
OG0010134	0.616	n
OG0010137	0.616	n
OG0010139	0.616	n
OG0010140	0.616	n
OG0010147	0.616	n
OG0010148	0.616	n
OG0010151	0.616	n
OG0010152	0.616	n
OG0010154	0.616	n
OG0010155	0.616	n
OG0010156	0.479	n
OG0010157	0.616	n
OG0010161	0.616	n
OG0010162	0.616	n
OG0010164	0.616	n
OG0010165	0.616	n
OG0010166	0.616	n
OG0010168	0.616	n
OG0010169	0.616	n
OG0010173	0.616	n
OG0010174	0.616	n
OG0010181	0.616	n
OG0010184	0.616	n
OG0010186	0.616	n
OG0010191	0.616	n
OG0010192	0.616	n
OG0010195	0.479	n
OG0010196	0.054	n
OG0010201	0.616	n
OG0010202	0.616	n
OG0010203	0.616	n
OG0010205	0.616	n
OG0010207	0.616	n
OG0010208	0.616	n
OG0010212	0.616	n
OG0010216	0.479	n
OG0010220	0.616	n
OG0010221	0.479	n
OG0010222	0.479	n
OG0010223	0.479	n
OG0010224	0.479	n
OG0010225	0.479	n
OG0010226	0.479	n
OG0010227	0.479	n
OG0010228	0.479	n
OG0010229	0.616	n
OG0010230	0.616	n
OG0010231	0.479	n
OG0010232	0.479	n
OG0010233	0.479	n
OG0010234	0.479	n
OG0010235	0.479	n
OG0010236	0.479	n
OG0010237	0.479	n
OG0010238	0.479	n
OG0010239	0.479	n
OG0010240	0.479	n
OG0010241	0.479	n
OG0010242	0.479	n
OG0010243	0.479	n
OG0010244	0.479	n
OG0010245	0.616	n
OG0010246	0.479	n
OG0010247	0.479	n
OG0010248	0.479	n
OG0010249	0.479	n
OG0010250	0.479	n
OG0010251	0.616	n
OG0010252	0.479	n
OG0010253	0.479	n
OG0010254	0.616	n
OG0010255	0.455	n
OG0010256	0.479	n
OG0010257	0.479	n
OG0010258	0.455	n
OG0010259	0.616	n
OG0010260	0.479	n
OG0010261	0.479	n
OG0010262	0.455	n
OG0010263	0.479	n
OG0010264	0.616	n
OG0010265	0.479	n
OG0010267	0.479	n
OG0010268	0.479	n
OG0010269	0.479	n
OG0010270	0.479	n
OG0010271	0.616	n
OG0010272	0.479	n
OG0010273	0.479	n
OG0010274	0.479	n
OG0010275	0.479	n
OG0010276	0.479	n
OG0010277	0.479	n
OG0010278	0.479	n
OG0010279	0.479	n
OG0010280	0.479	n
OG0010281	0.479	n
OG0010282	0.479	n
OG0010283	0.455	n
OG0010284	0.479	n
OG0010285	0.479	n
OG0010286	0.479	n
OG0010287	0.616	n
OG0010288	0.455	n
OG0010290	0.616	n
OG0010292	0.616	n
OG0010293	0.42	n
OG0010294	0.616	n
OG0010295	0.616	n
OG0010296	0.616	n
OG0010297	0.479	n
OG0010299	0.616	n
OG0010300	0.616	n
OG0010302	0.455	n
OG0010303	0.455	n
OG0010304	0.616	n
OG0010308	0.616	n
OG0010309	0.455	n
OG0010310	0.455	n
OG0010311	0.455	n
OG0010313	0.616	n
OG0010315	0.616	n
OG0010316	0.616	n
OG0010318	0.42	n
OG0010319	0.455	n
OG0010320	0.616	n
OG0010322	0.616	n
OG0010323	0.616	n
OG0010324	0.616	n
OG0010327	0.455	n
OG0010329	0.455	n
OG0010330	0.616	n
OG0010331	0.616	n
OG0010341	0.455	n
OG0010342	0.616	n
OG0010346	0.42	n
OG0010349	0.616	n
OG0010350	0.616	n
OG0010351	0.616	n
OG0010352	0.616	n
OG0010353	0.616	n
OG0010354	0.455	n
OG0010355	0.616	n
OG0010359	0.42	n
OG0010360	0.616	n
OG0010362	0.616	n
OG0010364	0.616	n
OG0010368	0.616	n
OG0010372	0.616	n
OG0010377	0.616	n
OG0010379	0.455	n
OG0010380	0.616	n
OG0010383	0.616	n
OG0010387	0.616	n
OG0010388	0.616	n
OG0010390	0.616	n
OG0010391	0.616	n
OG0010392	0.616	n
OG0010395	0.616	n
OG0010396	0.616	n
OG0010397	0.616	n
OG0010398	0.616	n
OG0010400	0.616	n
OG0010407	0.616	n
OG0010410	0.616	n
OG0010416	0.479	n
OG0010417	0.616	n
OG0010418	0.616	n
OG0010419	0.616	n
OG0010420	0.616	n
OG0010422	0.479	n
OG0010423	0.479	n
OG0010424	0.479	n
OG0010425	0.479	n
OG0010426	0.479	n
OG0010427	0.479	n
OG0010428	0.479	n
OG0010429	0.479	n
OG0010430	0.479	n
OG0010432	0.616	n
OG0010433	0.616	n
OG0010434	0.616	n
OG0010436	0.616	n
OG0010438	0.616	n
OG0010439	0.616	n
OG0010441	0.616	n
OG0010442	0.616	n
OG0010443	0.616	n
OG0010446	0.455	n
OG0010447	0.455	n
OG0010448	0.616	n
OG0010449	0.616	n
OG0010453	0.455	n
OG0010454	0.616	n
OG0010456	0.616	n
OG0010458	0.052	n
OG0010459	0.616	n
OG0010460	0.616	n
OG0010461	0.479	n
OG0010462	0.616	n
OG0010464	0.479	n
OG0010469	0.479	n
OG0010470	0.616	n
OG0010476	0.616	n
OG0010482	0.479	n
OG0010483	0.616	n
OG0010484	0.616	n
OG0010486	0.616	n
OG0010487	0.455	n
OG0010492	0.616	n
OG0010493	0.616	n
OG0010497	0.616	n
OG0010498	0.616	n
OG0010499	0.616	n
OG0010501	0.479	n
OG0010502	0.616	n
OG0010504	0.063	n
OG0010513	0.616	n
OG0010518	0.616	n
OG0010521	0.616	n
OG0010522	0.616	n
OG0010524	0.616	n
OG0010527	0.616	n
OG0010528	0.616	n
OG0010529	0.055	n
OG0010530	0.616	n
OG0010534	0.616	n
OG0010535	0.616	n
OG0010536	0.616	n
OG0010538	0.616	n
OG0010539	0.42	n
OG0010543	0.616	n
OG0010544	0.616	n
OG0010547	0.616	n
OG0010549	0.455	n
OG0010552	0.616	n
OG0010555	0.616	n
OG0010558	0.616	n
OG0010559	0.616	n
OG0010564	0.616	n
OG0010566	0.616	n
OG0010569	0.616	n
OG0010570	0.479	n
OG0010571	0.616	n
OG0010572	0.616	n
OG0010573	0.616	n
OG0010577	0.616	n
OG0010578	0.616	n
OG0010579	0.616	n
OG0010580	0.616	n
OG0010582	0.616	n
OG0010584	0.455	n
OG0010587	0.479	n
OG0010588	0.616	n
OG0010589	0.616	n
OG0010591	0.616	n
OG0010592	0.616	n
OG0010593	0.616	n
OG0010595	0.616	n
OG0010596	0.616	n
OG0010598	0.479	n
OG0010599	0.616	n
OG0010601	0.616	n
OG0010602	0.616	n
OG0010603	0.616	n
OG0010604	0.616	n
OG0010605	0.616	n
OG0010606	0.616	n
OG0010607	0.616	n
OG0010608	0.616	n
OG0010609	0.42	n
OG0010610	0.616	n
OG0010612	0.13	n
OG0010613	0.42	n
OG0010614	0.42	n
OG0010615	0.42	n
OG0010616	0.42	n
OG0010617	0.42	n
OG0010618	0.42	n
OG0010619	0.42	n
OG0010621	0.42	n
OG0010622	0.07	n
OG0010623	0.42	n
OG0010626	0.42	n
OG0010627	0.002	y
OG0010628	0.42	n
OG0010631	0.42	n
OG0010632	0.42	n
OG0010633	0.42	n
OG0010634	0.42	n
OG0010635	0.42	n
OG0010637	0.42	n
OG0010639	0.42	n
OG0010641	0.42	n
OG0010643	0.42	n
OG0010644	0.42	n
OG0010645	0.13	n
OG0010646	0.42	n
OG0010647	0.42	n
OG0010649	0.42	n
OG0010650	0.42	n
OG0010651	0.42	n
OG0010652	0.42	n
OG0010653	0.42	n
OG0010654	0.42	n
OG0010656	0.42	n
OG0010657	0.42	n
OG0010658	0.42	n
OG0010659	0.42	n
OG0010660	0.42	n
OG0010661	0.42	n
OG0010662	0.42	n
OG0010663	0.42	n
OG0010664	0.42	n
OG0010665	0.42	n
OG0010666	0.42	n
OG0010667	0.42	n
OG0010668	0.42	n
OG0010669	0.42	n
